level,cell_id,x,y,cell_type,tissue,is_baseline
raw,45431257,48.23101,23.730598,T cell,colorectum,True
raw,45174691,-0.48998192,-79.87052,B cell,colorectum,True
raw,45179262,36.574768,-22.476288,mononuclear phagocyte,ovary,True
raw,45182079,49.94355,-20.008095,mononuclear phagocyte,ovary,True
raw,45420122,48.279083,53.199802,B cell,colorectum,False
raw,45175739,6.0295877,-42.282513,fibroblast,colorectum,True
raw,45434141,-57.016575,69.87103,T cell,colorectum,False
raw,45431995,-28.741749,0.84384656,epithelial cell,colorectum,True
raw,45433166,-76.78347,26.577291,endothelial cell,colorectum,False
raw,45433551,-4.70322,24.570116,B cell,colorectum,False
raw,45431168,-78.33523,33.78304,mononuclear phagocyte,colorectum,True
raw,45427591,49.128628,-25.646265,epithelial cell,colorectum,False
raw,45423161,20.675446,9.430949,mononuclear phagocyte,colorectum,True
raw,45431699,24.046364,-4.1423626,epithelial cell,colorectum,True
raw,45434770,-58.102688,48.82013,epithelial cell,colorectum,True
raw,45176806,-74.040375,-24.442354,fibroblast,colorectum,False
raw,45422238,60.15661,-52.19164,B cell,colorectum,False
raw,45193649,-40.275684,-41.26141,T cell,ovary,False
raw,45428489,58.638184,53.526104,epithelial cell,colorectum,False
raw,45183314,7.3467684,-8.875843,fibroblast,ovary,False
raw,45174925,9.100916,-70.09312,T cell,colorectum,False
raw,45434224,-10.755024,56.98224,T cell,colorectum,False
raw,45180088,-2.0777922,-33.03808,fibroblast,ovary,True
raw,45424187,52.037945,53.739998,mast cell,colorectum,True
raw,45180540,2.55487,16.839342,mononuclear phagocyte,ovary,True
raw,45424242,-46.46773,-7.547461,mononuclear phagocyte,colorectum,True
raw,45432157,31.371328,-32.620445,fibroblast,colorectum,False
raw,45189259,41.5089,15.622065,endothelial cell,ovary,False
raw,45283837,-4.861911,39.79646,neutrophil,lung,False
raw,45308316,2.4107378,50.054943,neutrophil,breast,False
raw,45179693,43.446957,-47.8335,endothelial cell,ovary,True
raw,45445437,-64.67637,62.605003,neutrophil,lung,True
raw,45445834,-59.7039,66.48989,neutrophil,lung,True
raw,45441913,-51.191013,73.2068,neutrophil,lung,True
raw,45423226,45.670246,-53.389713,T cell,colorectum,True
raw,45431018,-72.14966,-6.4288096,T cell,colorectum,True
raw,45426328,-77.08947,3.5669692,epithelial cell,colorectum,True
raw,45262475,-15.735835,36.32851,neutrophil,breast,True
raw,45180912,28.994938,-48.352028,fibroblast,ovary,True
raw,45300986,-11.513717,39.174343,neutrophil,breast,False
raw,45423303,44.520813,-60.17021,mononuclear phagocyte,colorectum,True
raw,45185133,49.453876,-6.6289644,epithelial cell,ovary,False
raw,45175479,31.787605,-48.395058,mononuclear phagocyte,colorectum,False
raw,45426351,-82.32787,-5.496138,fibroblast,colorectum,True
raw,45428178,37.861504,40.46447,epithelial cell,colorectum,False
raw,45431796,27.394032,7.656172,T cell,colorectum,True
raw,45188264,5.7187824,-89.76238,endothelial cell,ovary,False
raw,45430624,11.231875,53.161163,B cell,colorectum,False
raw,45442584,-63.133217,48.790028,neutrophil,lung,True
raw,45430118,45.392677,39.19451,fibroblast,colorectum,False
raw,45426319,29.864405,42.88236,T cell,colorectum,True
raw,45424856,-45.38372,-68.463776,mononuclear phagocyte,colorectum,False
raw,45184051,50.289444,28.286945,endothelial cell,ovary,False
raw,45194743,-34.433807,-48.243805,epithelial cell,ovary,True
raw,45175606,24.018784,-35.331886,fibroblast,colorectum,True
raw,45196086,4.678479,-82.56895,epithelial cell,ovary,True
raw,45430901,7.472829,4.0184665,fibroblast,colorectum,False
raw,45399003,-28.630157,25.141455,neutrophil,lung,False
raw,45385420,-26.23207,56.24479,neutrophil,lung,False
raw,45182328,52.7281,-0.2542713,T cell,ovary,True
raw,45422361,9.842143,-38.65699,B cell,colorectum,False
raw,45427428,-57.87138,-0.9974912,epithelial cell,colorectum,True
raw,45179824,50.576572,-31.054907,T cell,ovary,True
raw,45430486,24.976957,59.63432,fibroblast,colorectum,False
raw,45174845,17.194426,-44.533386,fibroblast,colorectum,False
raw,45428302,-66.59769,13.3873415,endothelial cell,colorectum,False
raw,45425281,64.0232,-4.2180057,mononuclear phagocyte,colorectum,False
raw,45430835,-73.72188,-7.5590425,endothelial cell,colorectum,False
raw,45420770,-50.278038,-6.2413597,T cell,colorectum,False
raw,45181793,1.8485061,-32.94527,mononuclear phagocyte,ovary,True
raw,45431772,-5.8123198,-78.22892,epithelial cell,colorectum,True
raw,45180243,38.093338,28.99617,T cell,ovary,True
raw,45183153,24.197124,-21.705915,epithelial cell,ovary,False
raw,45179483,-11.7548895,-10.506495,mononuclear phagocyte,ovary,True
raw,45423764,48.80683,14.9135,T cell,colorectum,True
raw,45180700,29.622904,-55.252754,T cell,ovary,True
raw,45181931,-3.628362,-30.731009,T cell,ovary,True
raw,45423942,23.129961,51.643555,mononuclear phagocyte,colorectum,True
raw,45426732,3.3723912,-83.79977,mononuclear phagocyte,colorectum,True
raw,45430846,25.031437,66.57008,T cell,colorectum,False
raw,45429337,8.901719,-43.330986,mononuclear phagocyte,colorectum,False
raw,45399736,-21.556192,71.30782,neutrophil,lung,False
raw,45187297,44.64928,34.50414,epithelial cell,ovary,False
raw,45432700,-28.991165,16.171984,mast cell,colorectum,False
raw,45444893,-55.745476,52.281876,neutrophil,lung,True
raw,45199012,-19.338894,-20.590302,T cell,ovary,False
raw,45181585,31.949692,-9.13948,mononuclear phagocyte,ovary,True
raw,45176562,-6.26895,-72.50244,fibroblast,colorectum,True
raw,45445569,-61.773518,54.433975,neutrophil,lung,True
raw,45400530,-45.605846,53.245487,neutrophil,lung,False
raw,45189892,44.511982,5.2642636,fibroblast,ovary,False
raw,45430895,37.839462,52.05101,T cell,colorectum,False
raw,45176478,-3.2540765,-37.238636,fibroblast,colorectum,True
raw,45179894,1.6107596,-37.81225,fibroblast,ovary,True
raw,45429599,33.21401,-38.892265,T cell,colorectum,False
raw,45175986,-13.218704,-34.860153,fibroblast,colorectum,True
raw,45431654,2.2764275,-32.022594,B cell,colorectum,True
raw,45420844,56.531624,37.29721,B cell,colorectum,False
raw,45420190,16.503626,47.993465,T cell,colorectum,False
raw,45184977,25.88831,13.768399,mononuclear phagocyte,ovary,False
raw,45184637,25.99581,-16.538263,fibroblast,ovary,False
raw,45441117,-55.394135,66.43201,neutrophil,lung,True
raw,45444860,-55.93627,59.841625,neutrophil,lung,True
raw,45177994,21.111935,-37.04999,B cell,colorectum,False
raw,45427499,52.41221,11.88696,mononuclear phagocyte,colorectum,True
raw,45424845,-39.360992,-2.8550458,T cell,colorectum,False
raw,45422744,-14.529942,17.708231,epithelial cell,colorectum,False
raw,45174511,5.7748246,-13.686583,fibroblast,colorectum,True
raw,45432286,-31.128641,4.841142,T cell,colorectum,False
raw,45194986,65.53066,-6.997357,T cell,ovary,True
raw,45424279,12.367814,-46.6431,mononuclear phagocyte,colorectum,True
raw,45183227,52.668537,-12.35049,epithelial cell,ovary,False
raw,45178911,40.54367,-19.368092,epithelial cell,ovary,True
raw,45424305,-53.975834,3.9462066,fibroblast,colorectum,True
raw,45283148,-29.740162,24.04418,neutrophil,lung,False
raw,45180816,44.112816,-44.164124,mononuclear phagocyte,ovary,True
raw,45421438,7.910835,-68.18066,B cell,colorectum,False
raw,45181720,11.678118,-35.653427,epithelial cell,ovary,True
raw,45423139,57.922585,-47.25317,T cell,colorectum,True
raw,45423884,-32.379776,6.6153374,mononuclear phagocyte,colorectum,True
raw,45442961,-63.49286,52.055126,neutrophil,lung,True
raw,45431319,-10.387769,-41.00601,T cell,colorectum,True
raw,45427420,55.337822,-62.87484,fibroblast,colorectum,True
raw,45428819,46.22205,44.176056,mononuclear phagocyte,colorectum,False
raw,45424146,-57.31918,-10.018337,T cell,colorectum,True
raw,45425523,60.103024,-57.197655,epithelial cell,colorectum,False
raw,45188339,32.653214,19.578127,endothelial cell,ovary,False
raw,45426268,5.9733257,2.5527096,T cell,colorectum,True
raw,45443233,-61.66322,63.859905,neutrophil,lung,True
raw,45198076,59.801735,-5.2384973,epithelial cell,ovary,True
raw,45198091,3.715327,-1.6069887,T cell,ovary,True
raw,45421310,-14.398327,17.274166,T cell,colorectum,False
raw,45197942,26.256695,40.490414,T cell,ovary,True
raw,45432276,-37.925488,-5.8513846,epithelial cell,colorectum,False
raw,45180365,10.169442,-68.75506,mononuclear phagocyte,ovary,True
raw,45429705,17.566423,-28.990372,mononuclear phagocyte,colorectum,False
raw,45177103,14.181389,-42.990166,mast cell,colorectum,False
raw,45431822,8.110575,-34.47943,T cell,colorectum,True
raw,45434541,-12.853028,56.60889,B cell,colorectum,False
raw,45419801,-16.478785,13.885809,epithelial cell,colorectum,False
raw,45423408,-8.924893,-48.804653,epithelial cell,colorectum,True
raw,45430226,-24.131624,16.147568,mononuclear phagocyte,colorectum,False
raw,45425150,68.257996,-12.802223,mononuclear phagocyte,colorectum,False
raw,45175396,-42.315395,-72.947014,mononuclear phagocyte,colorectum,False
raw,45423326,-53.65002,-0.9757798,B cell,colorectum,True
raw,45429653,-0.6343023,-53.886887,mononuclear phagocyte,colorectum,False
raw,45283978,-1.822096,37.65221,neutrophil,lung,False
raw,45430827,15.77405,49.895573,fibroblast,colorectum,False
raw,45426698,58.038918,51.237305,epithelial cell,colorectum,True
raw,45434170,-12.598214,57.94152,T cell,colorectum,False
raw,45433363,14.117557,58.09734,mast cell,colorectum,False
raw,45430500,53.238148,46.260487,endothelial cell,colorectum,False
raw,45423007,49.56533,-48.9271,B cell,colorectum,False
raw,45438746,-14.911089,54.880596,neutrophil,lung,True
raw,45428230,32.63487,49.820232,endothelial cell,colorectum,False
raw,45178055,57.419937,32.71508,B cell,colorectum,True
raw,45424061,40.652508,49.992435,fibroblast,colorectum,True
raw,45177204,26.341143,-45.29325,endothelial cell,colorectum,False
raw,45443354,-56.400085,50.42405,neutrophil,lung,True
raw,45399248,-27.2158,48.48156,neutrophil,lung,False
raw,45423659,2.8975062,12.068898,fibroblast,colorectum,True
raw,45303234,-14.872803,41.729137,neutrophil,breast,False
raw,45419780,-49.267593,-13.400988,T cell,colorectum,False
raw,45434507,-18.73593,65.71225,B cell,colorectum,False
raw,45182065,3.7715132,-28.951077,endothelial cell,ovary,True
raw,45308313,-14.371947,29.508038,neutrophil,breast,False
raw,45426524,44.926064,-28.10774,fibroblast,colorectum,True
raw,45426339,49.755577,-56.712055,fibroblast,colorectum,True
raw,45175482,39.337532,36.635147,endothelial cell,colorectum,False
raw,45431464,-27.834202,6.837877,B cell,colorectum,True
raw,45180081,26.376453,-45.912395,epithelial cell,ovary,True
raw,45176027,-9.957209,-71.46838,fibroblast,colorectum,True
raw,45426134,62.688534,-3.2620618,T cell,colorectum,True
raw,45180722,-4.622144,-11.726052,T cell,ovary,True
raw,45426192,7.8376393,-12.374424,B cell,colorectum,True
raw,45400932,-12.827108,-76.45075,neutrophil,lung,False
raw,45427631,56.312218,46.18995,T cell,colorectum,False
raw,45188282,24.200266,37.783104,fibroblast,ovary,False
raw,45179625,56.523563,-10.600111,mononuclear phagocyte,ovary,True
raw,45178107,66.430885,-44.65715,B cell,colorectum,False
raw,45424135,-38.79474,3.3353252,fibroblast,colorectum,True
raw,45193163,1.4136846,-21.816278,fibroblast,ovary,False
raw,45432011,-0.97842723,6.483075,epithelial cell,colorectum,True
raw,45424202,-39.252663,10.296556,fibroblast,colorectum,True
raw,45178156,43.494576,-14.014252,fibroblast,ovary,True
raw,45176305,-5.842794,-35.84236,fibroblast,colorectum,True
raw,45175145,6.754944,-87.63777,B cell,colorectum,False
raw,45180942,68.26952,-9.739909,mononuclear phagocyte,ovary,True
raw,45188820,-26.079998,-47.624905,mononuclear phagocyte,ovary,False
raw,45420148,-47.76162,5.03256,epithelial cell,colorectum,False
raw,45426125,62.95066,-49.14741,mononuclear phagocyte,colorectum,True
raw,45189177,-14.224147,-11.724493,T cell,ovary,False
raw,45180020,39.1527,-32.37944,mononuclear phagocyte,ovary,True
raw,45428046,-75.94472,29.452147,epithelial cell,colorectum,False
raw,45189143,31.47101,-3.3890257,mononuclear phagocyte,ovary,False
raw,45225087,2.7353625,-7.371015,neutrophil,lung,True
raw,45428446,-26.36872,6.694835,T cell,colorectum,False
raw,45174830,23.858135,-45.69169,fibroblast,colorectum,False
raw,45177496,42.135246,-32.449116,endothelial cell,colorectum,True
raw,45181451,-1.2655543,-33.44921,mononuclear phagocyte,ovary,True
raw,45180920,0.1250439,6.1544905,mononuclear phagocyte,ovary,True
raw,45177133,35.593052,-57.90924,T cell,colorectum,False
raw,45181427,8.968222,26.565794,T cell,ovary,True
raw,45399383,-43.62533,65.07755,neutrophil,lung,False
raw,45181255,6.2171874,4.4049253,fibroblast,ovary,True
raw,45431427,-26.106136,4.116627,T cell,colorectum,True
raw,45424687,-24.550941,-15.720673,mononuclear phagocyte,colorectum,False
raw,45307869,-9.505551,37.11014,neutrophil,breast,True
raw,45433474,-63.593594,-5.257418,B cell,colorectum,False
raw,45179666,33.33496,-61.75211,T cell,ovary,True
raw,45424483,13.693926,-49.68131,fibroblast,colorectum,False
raw,45179098,33.603096,-18.249353,mononuclear phagocyte,ovary,True
raw,45181768,51.51103,-11.74981,T cell,ovary,True
raw,45180408,53.19039,-22.01093,epithelial cell,ovary,True
raw,45195799,-27.873074,-36.99038,epithelial cell,ovary,True
raw,45189264,35.14233,31.816357,endothelial cell,ovary,False
raw,45178856,-11.090881,-7.319101,endothelial cell,ovary,True
raw,45178531,38.865307,-12.889833,T cell,ovary,True
raw,45179348,16.347937,1.7834688,epithelial cell,ovary,True
raw,45177417,30.34753,-59.14246,fibroblast,colorectum,True
raw,45196097,-31.91313,-49.846954,epithelial cell,ovary,True
raw,45190756,28.517895,-55.824844,endothelial cell,ovary,False
raw,45431271,52.527016,57.7618,epithelial cell,colorectum,True
raw,45429358,10.443645,-81.8802,mononuclear phagocyte,colorectum,False
raw,45423621,10.8503065,8.735561,epithelial cell,colorectum,True
raw,45176352,-69.22338,2.2085018,fibroblast,colorectum,True
raw,45432294,-28.150642,6.544232,fibroblast,colorectum,False
raw,45430110,-79.670525,-7.0817747,endothelial cell,colorectum,False
raw,45180676,34.900917,14.82177,fibroblast,ovary,True
raw,45176014,-19.684534,-31.498407,fibroblast,colorectum,True
raw,45427927,1.6531408,-15.256602,mononuclear phagocyte,colorectum,False
raw,45180589,30.671375,-65.3823,T cell,ovary,True
raw,45189291,-14.22769,-55.18027,endothelial cell,ovary,False
raw,45420860,13.004732,-50.833385,epithelial cell,colorectum,False
raw,45190516,-31.309855,-26.166836,fibroblast,ovary,False
raw,45178264,34.0246,-62.125458,mononuclear phagocyte,ovary,True
raw,45429841,-37.310913,-13.713065,T cell,colorectum,False
raw,45177486,54.184235,31.043097,T cell,colorectum,True
raw,45422030,50.44475,46.714127,mononuclear phagocyte,colorectum,False
raw,45423313,49.692413,10.952433,epithelial cell,colorectum,True
raw,45444400,-57.349533,64.20931,neutrophil,lung,True
raw,45290365,-0.961982,45.322926,neutrophil,lung,True
raw,45426514,62.540134,-54.06161,mast cell,colorectum,True
raw,45423366,-21.606558,-3.2158103,fibroblast,colorectum,True
raw,45432209,55.32735,48.626816,fibroblast,colorectum,False
raw,45193729,65.6828,-13.75106,fibroblast,ovary,False
raw,45190317,29.4928,44.67651,endothelial cell,ovary,False
raw,45390384,-34.590137,32.292564,neutrophil,lung,False
raw,45179197,63.701237,-40.490673,T cell,ovary,True
raw,45178521,50.5738,27.13919,endothelial cell,ovary,True
raw,45178995,29.151518,0.0009833075,mononuclear phagocyte,ovary,True
raw,45180384,-7.6267405,6.152908,mononuclear phagocyte,ovary,True
raw,45186795,24.326046,-22.87513,epithelial cell,ovary,False
raw,45178027,-6.8100243,-5.233865,B cell,colorectum,True
raw,45423497,-33.584045,-0.30328855,mononuclear phagocyte,colorectum,True
raw,45183692,56.57075,-6.0234027,epithelial cell,ovary,False
raw,45433974,-54.642143,73.66323,mononuclear phagocyte,colorectum,False
raw,45434666,-54.81313,60.879944,T cell,colorectum,False
raw,45176405,-57.135212,10.939544,endothelial cell,colorectum,True
raw,45423919,-47.637104,-3.2961588,endothelial cell,colorectum,True
raw,45425054,52.151752,-62.906586,mononuclear phagocyte,colorectum,False
raw,45423148,10.775008,-75.86247,B cell,colorectum,True
raw,45433744,32.75641,-65.55032,endothelial cell,colorectum,False
raw,45427308,8.131721,-45.895744,fibroblast,colorectum,True
raw,45432031,-28.891888,0.90630466,epithelial cell,colorectum,True
raw,45179604,57.230717,2.204875,fibroblast,ovary,True
raw,45437564,-57.91202,63.11358,neutrophil,lung,True
raw,45427000,-64.14734,-4.3034735,mononuclear phagocyte,colorectum,True
raw,45430261,-81.33978,1.4777031,B cell,colorectum,False
raw,45186063,31.366438,11.883062,epithelial cell,ovary,False
raw,45393474,-10.179436,72.82056,neutrophil,lung,False
raw,45393816,-19.506681,73.39552,neutrophil,lung,False
raw,45174428,6.8837476,-85.79178,mononuclear phagocyte,colorectum,True
raw,45421667,-48.426193,-11.560834,epithelial cell,colorectum,False
raw,45179721,13.774653,11.2258,endothelial cell,ovary,True
raw,45426126,22.787079,-3.1012213,fibroblast,colorectum,True
raw,45425975,30.950191,49.097137,endothelial cell,colorectum,False
raw,45423342,48.657444,-25.518616,mononuclear phagocyte,colorectum,True
raw,45187437,4.0414104,-85.86385,endothelial cell,ovary,False
raw,45396253,-22.078249,69.30831,neutrophil,lung,False
raw,45424034,53.94016,57.189632,mononuclear phagocyte,colorectum,True
raw,45431640,50.009876,20.420725,epithelial cell,colorectum,True
raw,45424118,8.4070835,-54.95746,fibroblast,colorectum,True
raw,45424116,53.403114,41.61018,T cell,colorectum,True
raw,45180919,5.3991613,33.18174,mononuclear phagocyte,ovary,True
raw,45422364,57.84339,-45.640343,T cell,colorectum,False
raw,45193534,-36.690197,-48.77867,fibroblast,ovary,False
raw,45430034,-67.83713,3.2967238,fibroblast,colorectum,False
raw,45431668,27.606878,1.914908,B cell,colorectum,True
raw,45433536,-76.86777,26.109543,T cell,colorectum,False
raw,45181266,17.878258,26.609903,endothelial cell,ovary,True
raw,45389902,54.87224,9.725328,neutrophil,lung,False
raw,45429367,45.94129,50.37322,fibroblast,colorectum,False
raw,45184112,32.01804,15.73663,mononuclear phagocyte,ovary,False
