gene,gene_name,log2fc,cav_r,pair
ENSG00000117625,RCOR3,0.0499376199712516,-0.0162381586626649,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122861,PLAU,-0.0499367508415703,-0.0145856358347965,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164902,PHAX,0.0499282056881319,-0.0061756235516696,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000069329,VPS35,-0.0498978064294899,-0.0534881636898284,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000246174,KCTD21-AS1,0.0498973407432465,0.1127608099685175,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126457,PRMT1,-0.0498720161522514,0.0093105896931375,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135480,KRT7,-0.0498656311963489,-0.0344586182390348,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000232810,TNF,0.0498503663690938,0.0758681286119866,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172725,CORO1B,0.0498497777704431,0.0231170126108859,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000023330,ALAS1,-0.0498456202096562,-0.0384187236865141,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168118,RAB4A,-0.049822147093651,-0.0166068961570683,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000062194,GPBP1,0.0498028057232939,-0.0158614424948793,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151923,TIAL1,-0.0497895049386381,-0.0108990004608127,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107745,MICU1,-0.0497755401280854,-0.0558845172960213,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108055,SMC3,0.0497574559878692,0.0279248275329184,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000139641,ESYT1,0.0497382316713448,-0.0381170473016069,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198818,SFT2D1,-0.0497322975226795,-0.0777667545075545,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000183283,DAZAP2,-0.0496552755681578,-0.007474447504108,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108592,FTSJ3,-0.0496548875905937,-0.0515016495315055,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140575,IQGAP1,-0.0496534681369614,-0.0509654598378249,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000157778,PSMG3,0.0496531213986346,0.0159193839348336,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179051,RCC2,-0.0496378839767214,-0.0280421931354117,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000131873,CHSY1,-0.0496125261220848,-0.0335018043268925,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125505,MBOAT7,-0.0496071873652339,0.0265191779736648,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174231,PRPF8,-0.0495995108568469,-0.0623654300838229,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133226,SRRM1,0.0495982317041993,0.01799093565622,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169242,EFNA1,-0.0495894139211176,-0.0012222701233435,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163466,ARPC2,0.0495814443371787,0.0089711587933138,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000176971,FIBIN,0.0495647493484181,-0.0754686970348616,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167085,PHB1,-0.0495623071701358,-0.0035926279032062,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000157911,PEX10,0.0495396562349792,-0.0087594954010557,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168955,TM4SF20,-0.0495290503520187,-0.0420726336514077,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000272870,SAP30-DT,0.0495139196127809,-0.0202934729241112,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000092621,PHGDH,0.0495022804757514,-0.1849605816890861,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174099,MSRB3,-0.0494861033762184,-0.0818662371597685,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108256,NUFIP2,-0.0494806724221147,-0.0211585787464244,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000148803,FUOM,-0.0494594028737992,-0.0729357837780495,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126351,THRA,-0.0494532692082456,-0.068179560103578,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126883,NUP214,-0.0494389715523338,-0.0686667657729453,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000229833,PET100,0.0494181373126109,0.0126011479775354,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000086062,B4GALT1,-0.0493968197057863,-0.0376132787355623,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122188,LAX1,0.0493382811505275,0.0746545181661106,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160714,UBE2Q1,-0.0493346308572241,0.0009460795418214,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000145391,SETD7,-0.0493213754610918,-0.0659243927886563,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000134072,CAMK1,-0.0493064231332981,-0.0702578254053446,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164674,SYTL3,0.0493030837352073,0.0816271277545779,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106367,AP1S1,-0.049294068526566,-0.0072863673949907,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138385,SSB,-0.049292949032972,-0.0741895657940211,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123560,PLP1,0.0492911649877504,0.0841692004695478,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133318,RTN3,-0.0492381543841572,-0.1279515301531217,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136560,TANK,-0.049233739079538,-0.0186784111855405,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000124882,EREG,-0.0492297815342224,-0.0753585292576428,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000060971,ACAA1,-0.0492167216482708,-0.0251215329957841,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144218,AFF3,0.0492099659520981,0.0715236089674958,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000213639,PPP1CB,-0.0491911656570557,-0.0270034963579875,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000276345,ENSG00000276345,-0.0491891781841031,-0.0374729972622308,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000066427,ATXN3,0.0491497623759248,-0.0102354094877408,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000095970,TREM2,-0.0491457052006992,-0.0681923592250234,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163832,ELP6,0.049143678412462,-0.0155753798629146,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184497,TMEM255B,-0.0491409926455542,0.0228611029990465,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000111859,NEDD9,0.0491351828398296,0.00244920168002,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000146247,PHIP,0.0491306941920667,-0.0169072075012848,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000198771,RCSD1,0.0491268275550917,0.1332439119785532,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158825,CDA,-0.0491100404170679,-0.0650538296899786,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000221823,PPP3R1,-0.0490931229205794,0.0074751365454148,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140368,PSTPIP1,0.0490899468654996,0.0642488973072295,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000262202,ENSG00000262202,0.0490887840550843,0.072739851416122,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125970,RALY,-0.0490635257964876,0.0004944878423282,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171476,HOPX,0.049058559044438,0.0322696018030621,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101158,NELFCD,0.0490581043327077,0.0239282068036505,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000134077,THUMPD3,0.0490508020422776,0.0263530090010902,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197530,MIB2,-0.0490257639084762,-0.0118034304066674,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126247,CAPNS1,-0.0489759547810243,-0.0772776031997235,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170275,CRTAP,-0.0489680830565483,-0.1479091526752873,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115128,SF3B6,-0.0489453384331227,-0.0567721115710995,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138433,CIR1,0.048944410221731,0.0084595459846046,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000154096,THY1,-0.0489363922801408,-0.1718443250327075,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000072501,SMC1A,-0.0489091050032454,-0.0244949996072558,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000146701,MDH2,-0.0489043749026185,-0.0336355335213945,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187601,MAGEH1,0.0489014831853525,0.0172975031865731,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106245,BUD31,-0.0488683823660395,-0.0638044180286315,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197457,STMN3,0.0488299616754189,-0.0329040034489747,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184060,ADAP2,-0.0488273080040197,-0.0149419341724823,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108861,DUSP3,-0.0488002683310524,-0.0916778270553188,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108588,CCDC47,-0.0487683447336686,-0.0748771603930914,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113580,NR3C1,0.048765396547987,-0.0103662976798264,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120616,EPC1,0.0487548242495173,-0.0325770355921748,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168394,TAP1,0.048731357188919,0.0578993267538471,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000146109,ABT1,0.0487215609401641,0.0268768392194646,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115310,RTN4,-0.0487054153256664,-0.1566212495920327,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101546,RBFA,-0.0486889871158275,-0.0024511850403912,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169967,MAP3K2,-0.0486746169648412,-0.0336799556733316,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000092203,TOX4,-0.0486435954141323,-0.0279023544855101,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000019169,MARCO,-0.0486068759205002,-0.0483323495571058,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000060138,YBX3,-0.0486068596104627,-0.0908063703511797,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141027,NCOR1,0.0486002078119428,-0.0070131958141299,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000272501,ENSG00000272501,0.0485962810953418,0.0110903030479986,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182578,CSF1R,-0.0485150324019005,-0.0286296772629121,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000154016,GRAP,0.048502223317031,0.0648863218294451,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196139,AKR1C3,-0.0484622423925633,-0.0248725742696081,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136938,ANP32B,0.0484335297017042,0.0311565721284839,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147649,MTDH,0.0484324077991989,-0.0615732139642609,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117528,ABCD3,-0.0484258513382476,-0.0236146605291576,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000178105,DDX10,0.0484030087623907,0.0380398457587566,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000269404,SPIB,0.0483830824493786,0.0548646392928125,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168615,ADAM9,-0.0483778721218288,-0.0884408948146246,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140511,HAPLN3,-0.0483747783186751,-0.0434205699341624,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000089820,ARHGAP4,-0.0483733834277569,0.0566115540862001,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163564,PYHIN1,0.048365972886453,0.0339701685478102,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132463,GRSF1,-0.0483551002039509,-0.0297284176359025,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000143669,LYST,-0.0483053729610209,0.0101176417285199,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164091,WDR82,0.048299343966359,-0.0204732017346823,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196154,S100A4,0.0482976571403666,-0.1370900771511776,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000155760,FZD7,-0.0482824765454428,-0.1226257313854796,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125912,NCLN,-0.0482761201383769,-0.0500652411292203,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000071994,PDCD2,0.0482333530497963,0.0510906445570711,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133398,MED10,0.048216089008465,0.0004257853021672,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000123349,PFDN5,-0.0481893676229521,-0.0444506596399519,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106258,CYP3A5,-0.0481733556062255,-0.0367657579085197,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156711,MAPK13,0.0481713384482782,0.019579699175305,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173875,ZNF791,0.0481535031494759,0.0309469467610357,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133742,CA1,0.0481351222753956,0.1016692204407118,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164916,FOXK1,0.048129656408859,-0.0520737662362876,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000181315,ZNF322,0.0481217586687863,-0.0342122173101573,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172977,KAT5,-0.0481210547447585,-0.0045141052949393,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000022267,FHL1,0.0481168132762022,-0.1303585551591598,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205362,MT1A,-0.0480988244721672,-0.1227152445985436,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182158,CREB3L2,0.0480763814630023,0.0219281643846176,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182054,IDH2,0.04807618193199,0.055449210381162,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000085377,PREP,-0.0480346216332314,-0.0635955119148761,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000136205,TNS3,-0.0480238630275402,-0.0108944575328541,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182307,C8orf33,0.047997575875097,-0.0201370176547368,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000157349,DDX19B,0.0479973525926344,-0.0420774648799805,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173207,CKS1B,-0.0479896922486026,-0.0451445483202638,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000107175,CREB3,-0.0479833084181993,-0.0151933104769605,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122203,KIAA1191,-0.0479642267524981,-0.0006713084644159,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182149,IST1,-0.0479574602206571,-0.0110588439062282,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000159256,MORC3,-0.0479367698382009,-0.0330387981927,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163739,CXCL1,-0.0479243128671863,-0.0042314653383915,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205403,CFI,-0.0478888178147686,-0.1227952743029115,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000069122,ADGRF5,-0.0478862393204711,-0.0128441768621362,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000260032,NORAD,0.0478708502613528,-0.0687871845616687,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164258,NDUFS4,-0.0478656542981529,-0.0890339829456982,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000127184,COX7C,-0.0478433488497253,0.0094128279754146,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165240,ATP7A,-0.0478244407591398,-0.0572221888700946,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000015285,WAS,0.0478183387745338,0.0742328548108242,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105755,ETHE1,-0.0478107195798436,0.0116594081826528,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000110711,AIP,0.0478002334761974,-0.0154173088477227,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100320,RBFOX2,-0.0477954660008257,-0.0678026464651239,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000154582,ELOC,-0.0477862929298122,-0.0208406091722182,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188021,UBQLN2,0.047757129647041,-0.0025016553931624,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182916,TCEAL7,0.0477447688375262,-0.0944647760673183,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120756,PLS1,-0.0477395807845185,-0.0046712908197387,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166347,CYB5A,-0.0477369906682233,-0.1536527496123458,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000079332,SAR1A,-0.0476962791646225,-0.0646203433863711,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187134,AKR1C1,0.0476881857942458,-0.1707296254387696,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000099282,TSPAN15,-0.0476738671508057,0.0447095358745618,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000153201,RANBP2,-0.0476605690746548,-0.0339864126642088,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156467,UQCRB,-0.0476466731843935,0.0128392632745895,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141349,G6PC3,-0.0476209964832198,-0.0500944387415505,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184384,MAML2,-0.0476019598821954,-0.0045897217717865,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177731,FLII,0.0475990145934567,-0.0151229169633747,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120833,SOCS2,-0.0475962572312159,0.006341193493914,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000085265,FCN1,-0.0475886098688592,-0.1121474629557948,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196428,TSC22D2,0.0475787487609908,-0.0044955218127647,fibroblast__colorectum__normal_vs_colorectal_cancer
