pair,gene,gene_name,log2fc,cav_r
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169021,UQCRFS1,-0.0101688254357831,-0.0138597600642428
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198863,RUNDC1,0.0101559281272871,0.0328500178167294
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172123,SLFN12,-0.0101557628137024,-0.018874788222123
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000117586,TNFSF4,0.0101553440716647,-0.036979122782418
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000128829,EIF2AK4,0.0101533399146743,-0.0431261950389434
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000014919,COX15,-0.0101521599950961,-0.0297453639436115
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000233098,CCDC144NL-AS1,-0.010150515470353,-0.0925435273645339
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000271780,ENSG00000271780,-0.0101484955716787,-0.0286080624423266
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000084092,NOA1,0.0101421556317066,-0.00126046823723
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000240694,PNMA2,-0.010137302189738,-0.0308502009098551
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138316,ADAMTS14,-0.0101370769097822,-0.0252111698270886
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000132849,PATJ,0.0101354889075489,-0.0176646239953809
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000141873,SLC39A3,0.0101354408734065,-0.0319914560989668
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000147804,SLC39A4,-0.0101339547931587,0.0150367984684023
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000099917,MED15,0.0101328183014988,-0.0211773886721923
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000146386,ABRACL,0.0101281411225778,0.0566027985424426
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000206190,ATP10A,0.0101279052862326,-0.0154751858597503
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000154102,C16orf74,0.0101275899871972,0.0092316572764044
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000267073,ENSG00000267073,-0.0101251039036518,-0.0195242178478861
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000135925,WNT10A,0.0101248067109359,0.0432326111326621
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000114648,KLHL18,0.010124644560799,-0.0077002622275551
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197579,TOPORS,0.0101149097609441,-0.0138963564848421
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164211,STARD4,-0.0101143112059308,0.0271750869067876
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185669,SNAI3,-0.010111096468499,0.0104042097538754
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143344,RGL1,-0.0101088322454267,-0.062904743795976
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000119599,DCAF4,-0.0101076261478052,-0.0083533519984792
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000248049,UBA6-DT,-0.0101064795845472,0.0147169632040866
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000174807,CD248,-0.0101061480803009,-0.2121677088168077
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000059145,UNKL,0.0101059755582197,0.0511193672213478
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197696,NMB,-0.0100973087897126,-0.0717167323539545
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105810,CDK6,0.010095945667622,0.020976328531616
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000129244,ATP1B2,0.0100941945823354,0.019441412901332
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000148840,PPRC1,-0.0100901960011835,-0.0120158952241778
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000186409,CCDC30,0.0100893212956801,-0.0071763178680219
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100225,FBXO7,-0.0100857932895666,-0.0522637290937067
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000203778,FAM229B,-0.0100834204303027,-0.0512261848045675
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000132286,TIMM10B,-0.0100825542855313,-0.032455530056463
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000181220,ZNF746,-0.0100784741387594,-0.0283531270790628
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000131368,MRPS25,0.0100771458573451,-0.01337747750826
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000023171,GRAMD1B,0.0100702237493226,-0.0212825229734061
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169718,DUS1L,-0.0100639566794102,-0.0251372725598768
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000156049,GNA14,0.010062148747637,-0.0146890613226949
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169951,ZNF764,0.0100615226962255,0.0070040490741399
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138629,UBL7,0.010058981377255,-0.0211603550454567
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000145780,FEM1C,0.0100552215103339,-0.0423949870685584
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000176714,CCDC121,0.0100534956627282,-0.0172862969948493
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000159713,TPPP3,0.0100532805628384,-0.10670686227925
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000158352,SHROOM4,0.010049368524194,0.0219318416980438
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108823,SGCA,-0.0100492061326201,-0.1498708300717124
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000167851,CD300A,-0.0100481163043679,-0.0359868003204363
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172409,CLP1,-0.0100477274828867,-0.0318600183346817
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000175182,FAM131A,0.0100460827327189,-0.0539476579935178
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000125107,CNOT1,-0.0100442886650408,-0.0071324768562905
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000245888,NSMCE1-DT,-0.01004342686148,-0.043144322279729
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100802,C14orf93,0.0100423849946163,0.0227554400807553
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000162444,RBP7,-0.0100416523210479,-0.015761300504456
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000119699,TGFB3,0.0100403901567007,-0.0940853874026204
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172315,TP53RK,0.0100398503724904,-0.0053349073487655
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000104388,RAB2A,0.0100388197516967,-0.0426678347454422
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198039,ZNF273,0.0100343454447032,-0.0111399195827144
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000081052,COL4A4,0.0100319970657688,0.0139767776525698
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136643,RPS6KC1,0.0100282089363384,-0.004671605822891
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000127993,RBM48,0.0100202281223138,0.0192005415952127
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000139178,C1RL,0.0100189140015187,-0.032337715716284
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000100526,CDKN3,0.0100155460530853,0.0283798413322761
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000196511,TPK1,0.0100155067440479,-0.0157530601287984
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000280433,ENSG00000280433,-0.0100154698966163,-0.0392858013666302
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000078699,CBFA2T2,-0.0100115356232558,-0.0054685114812113
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000152760,DYNLT5,-0.0100104815852886,-0.0203441145411139
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000188153,COL4A5,0.0100075891022758,0.0065183087140181
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000075275,CELSR1,-0.0100049965443045,0.0093015066120728
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000065268,WDR18,-0.0100044257928113,0.022352073387736
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198522,GPN1,0.0100005968601776,0.0119153480729491
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000272572,ENSG00000272572,0.0099986472809205,-0.0016799054251844
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000167005,NUDT21,0.0099969832223385,-0.0023902629262813
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000077454,LRCH4,-0.0099942887784181,0.0182920752385008
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000197283,SYNGAP1,0.0099887765173104,0.0197819546205643
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000198677,SKIC3,-0.009983227612678,-0.0440635804205662
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000036549,ZZZ3,-0.0099773597367048,-0.001462928861797
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106733,NMRK1,0.0099773307578359,0.0240789493144967
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000157693,TMEM268,0.0099748997928397,0.0041750752778816
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000109943,CRTAM,0.0099730678591008,0.0175229586955591
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105664,COMP,0.0099643821345284,-0.055598434627777
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000151503,NCAPD3,0.0099632736690421,-0.0107239718305152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184787,UBE2G2,0.0099618797673677,-0.0256420933532198
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000186522,SEPTIN10,-0.0099613452348853,-0.0461059881187756
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000096433,ITPR3,0.0099585183869839,-0.0217530377424084
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000137273,FOXF2,0.0099580968215223,0.0598650960632964
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000214900,LINC01588,0.0099545386689891,0.0416938407427878
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000120800,UTP20,-0.0099527236130297,-0.0292825745342625
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163625,WDFY3,0.0099484423747843,-0.0227583348367606
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138459,SLC35A5,-0.0099449726193788,-0.0445823411020171
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000151575,TEX9,-0.0099419763875581,0.0053789203925051
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000114374,USP9Y,-0.0099369610768944,0.0225849919135298
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000170145,SIK2,0.0099321175786613,-0.0306027205225511
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000122483,CCDC18,0.0099312895111207,0.0429302708741016
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000052723,SIKE1,0.0099312862680783,-0.0379730373696355
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163864,NMNAT3,0.0099286268372726,0.0528067218236224
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000139793,MBNL2,-0.0099264227306018,-0.1154350315509593
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000012822,CALCOCO1,0.0099260814541788,-0.0487261407112126
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000171385,KCND3,0.0099260505072058,0.0082154674928152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000137691,CFAP300,-0.0099258906813915,0.0028679643664645
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000135426,TESPA1,0.0099254987941193,0.0031683291931152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000182180,MRPS16,-0.0099218976472726,-0.0238471387931194
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000146828,SLC12A9,0.0099214830207927,0.0235149185162405
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000158864,NDUFS2,0.009921442505323,0.0180121059171893
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000005001,PRSS22,-0.0099199257251405,-0.0263815168588758
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130775,THEMIS2,0.0099127997742754,-0.0106719982518839
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000253669,GASAL1,0.009901520586561,-0.0468458175626043
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000101421,CHMP4B,-0.0098981468694605,-0.0737160866601214
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000140632,GLYR1,0.0098942779873911,0.0003247542471635
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000175581,MRPL48,0.0098925998952724,0.0195389082452185
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000137713,PPP2R1B,-0.009890918410609,-0.0259421437308987
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000165501,LRR1,-0.0098908227986079,0.0157312920782353
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143653,SCCPDH,-0.0098883978500856,-0.0527189269455625
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000068654,POLR1A,-0.0098867944009461,0.0033553135066433
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000204599,TRIM39,-0.0098848464537483,0.0075013125663841
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000108528,SLC25A11,-0.0098822709356759,-0.0335978609238417
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184271,POU6F1,0.0098789252361226,-0.0072838548954655
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000259642,ST20-AS1,-0.0098775086913941,-2.3247910953365142e-05
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000137804,NUSAP1,-0.00987475885548,0.0109395370275734
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000188070,ZFTA,-0.0098742308354106,-0.0608912577686543
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000173681,BCLAF3,0.0098713774702446,0.0038747919845637
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000133247,KMT5C,0.0098672040133038,-0.0174903007360623
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000183287,CCBE1,-0.0098672001168975,-0.0485943592838607
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000105085,MED26,0.0098667905406181,-0.0070010306079152
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000148541,FAM13C,0.0098623135349818,-0.0957410399294759
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000179981,TSHZ1,-0.0098614802062225,-0.0103812385378039
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000159110,IFNAR2,0.0098609145710826,0.0256094885114257
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000184898,RBM43,-0.009852725584917,-0.0185032490363657
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000067445,TRO,0.0098510779541584,0.0032195706095364
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000213625,LEPROT,-0.0098466304098129,-0.0773175703621492
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000113749,HRH2,-0.0098369655855634,-0.0157967470275991
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106638,TBL2,-0.0098335322163849,-0.056775156336618
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000132017,DCAF15,0.0098312884630635,-0.0524335928498066
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130204,TOMM40,0.0098292504075485,-0.0162304191366254
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000169851,PCDH7,0.0098231696579207,-0.03042278761662
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000152049,KCNE4,0.0098203782791138,-0.0609641964593223
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000013561,RNF14,-0.0098148755257214,-0.0137910810970438
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000134001,EIF2S1,-0.009813009981487,-0.0310706830104287
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185250,PPIL6,-0.0098097949069232,7.641864991895128e-05
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000138018,SELENOI,-0.0098061887629541,0.001973865620866
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172889,EGFL7,-0.0098054423470223,0.0166494053528141
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000164077,MON1A,-0.009801551221784,0.0137470089076659
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000068097,HEATR6,-0.0097915287850053,0.0117006337555644
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000158806,NPM2,-0.0097906908711252,0.0172096608738366
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000249773,ENSG00000249773,0.0097868600352697,0.0407852057507334
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000148444,COMMD3,-0.0097856546074056,-0.0351208821431154
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000123444,KBTBD4,-0.0097747121229684,-0.0184574981048031
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000154511,DIPK1A,-0.0097727372668162,-0.0241412660061655
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000143801,PSEN2,0.0097725338676655,-0.0015640255165807
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000136147,PHF11,0.0097668363016159,0.0071547601709774
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000168306,ACOX2,-0.0097628015172388,0.0089533997143968
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000173040,EVC2,-0.0097619583232462,-0.0688837231504747
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000067141,NEO1,-0.0097594399108815,-0.074715397608828
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000178921,PFAS,0.0097587356148195,-0.0082881197745862
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000223501,VPS52,-0.0097578134491635,-0.0081332556520483
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000130749,ZC3H4,-0.009756792982986,0.0253422593670599
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000172322,CLEC12A,-0.0097543519085899,-0.0477732817539551
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000106125,MINDY4,-0.009753190612627,-0.0465234937696025
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000134545,KLRC1,0.0097529919428897,0.0028520049129699
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000185189,NRBP2,-0.0097519098928526,-0.0007901388210666
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000109458,GAB1,0.0097446151721936,0.0069283292718441
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000163807,KIAA1143,0.0097420831645533,-0.0205220088983995
