pair,gene,gene_name,r,rank,l2_score,expr_scaled
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.1924288,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.0212522,0.24637622
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7857232,0.87067777
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3065071,0.4707606
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3491075,0.82680064
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.2565846,0.77415603
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.5230678,0.99617547
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.4498876,0.7389027
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3407127,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.6710505,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.0922322,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.6754048,0.68686765
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.41882905,0.9375499
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9654458,0.8490449
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.4557464,0.6124427
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.4624936,0.72132564
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.36801097,0.7972081
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.7085405,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.8824965,0.86793476
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.73097813,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.6768272,0.8246516
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.363842,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.5302426,0.7389566
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.7376039,0.9255818
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.55674255,0.92223513
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.5172892,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9032708,0.6619261
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.1726899,0.8566863
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.8201486,0.9500058
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.4855872,0.767172
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.8231559,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9367509,0.8973184
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0878175,0.9164941
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.0103054,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9410563,0.7302631
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.2452904,0.7212134
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.5517313,0.6232011
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.0687697,0.7956348
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0244328,0.9091014
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.31945053,0.7730446
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9963031,0.9108943
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.8581586,0.8582945
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.36536008,0.9604538
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.5289153,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.85505205,0.43647656
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.428911,0.88656384
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.1185553,0.7858726
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.403551,0.9067955
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.6554794,0.7874539
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.4824574,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0654415,0.7471656
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.252744,0.76222897
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.1359487,0.17257862
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7240834,0.650899
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.568759,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.6843338,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7216053,0.3649689
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9466964,0.67260957
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.2862467,0.89002115
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7070177,0.43945703
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.642184,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.5347412,0.813548
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.656213,0.36457473
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9888433,0.875627
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.2811818,0.8014081
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-1.5538722,0.92376775
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.6641122,0.713825
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.4025247,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.46510637,0.82476515
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-1.0552927,0.77545357
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.3870361,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.11692969,0.28646073
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.38335943,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-2.2198126,0.6036669
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-1.0023674,0.35299882
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.2985234,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.3956716,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0375618,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.3720734,0.46758366
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.8960876,0.9046589
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.7816679,0.51762486
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0611588,0.86619085
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.088095,0.93201804
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.3360316,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.8655214,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.7455813,0.73715675
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.1723175,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.5930307,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.0235871,0.41610822
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.0539079,0.77634263
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.1077976,0.66754866
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.88893217,0.64170617
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.229917,0.3974913
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.64255786,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9019798,0.38090217
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.058237,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.101294,0.81978804
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.29776773,0.6985545
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.9194639,0.32316947
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.7821287,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.5563948,0.5105703
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.10862,0.9495398
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.23093657,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.15355648,0.80483294
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.5054984,0.5613284
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3536971,0.35477003
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.896921,0.7462822
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.9716654,0.41894007
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.049589,0.5622632
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.5287113,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.502768,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.08168558,0.91757655
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.3740424,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.8391736,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.83885884,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3118225,0.9664958
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.929788,0.90261793
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.7583737,0.5667918
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.3933265,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.862444,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.300601,0.5648834
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.9089212,0.90437436
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9651928,0.84454906
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.273195,0.7065353
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.26300418,0.5473337
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.683399,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9217484,0.90160424
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.4177315,0.9976701
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.111333,0.64309824
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.6970413,0.7626668
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.1922026,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.119698,0.9972665
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.4571986,0.589569
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.9599457,0.7963162
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.071803,0.7042838
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.4771484,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.3036337,0.8776327
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.1342697,0.9495547
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.3335365,0.6829853
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7240121,0.83850455
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.257483,0.70146817
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.8935786,0.9291052
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.2807469,0.5611213
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.27694407,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.1942308,0.52460957
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.16376702,0.9984013
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,-0.07581464,0.3312839
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,0.33431208,0.56147647
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.7981513,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.2618566,0.8453359
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.2519765,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.2923303,0.8913867
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.606885,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.0323215,0.7721923
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.1234305,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.539237,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.9018295,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.8479123,0.60615844
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.4147124,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.6776168,0.70657724
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.901895,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.9094669,0.7930966
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.3004847,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.4667354,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.949951,1.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.9285998,0.7584541
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.2563798,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,7.237195,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.7885593,0.72701216
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.775404,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.554073,0.15706828
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.330148,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.9408216,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.6685364,0.8164729
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.9604142,0.44843587
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.0046394,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.5830748,0.28185666
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.1164055,0.47178918
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,6.137311,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,1.515025,0.75220567
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.506933,0.47702193
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,2.2066765,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,4.7525473,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.5957088,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.3603237,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,3.4301374,0.0
epithelial_cell__lung10x__normal_vs_lung_cancer,ENSG00000196154,S100A4,-0.4462598868387129,6,5.2486286,0.0
