label,cav_score,llr
negative,1.8912,-0.7696
negative,2.1985,-0.1965
negative,0.1143,-3.9554
negative,1.5252,-1.4436
negative,-0.0413,-4.2241
negative,-0.4128,-4.8586
negative,2.3199,0.0317
negative,-0.0591,-4.2546
negative,1.3451,-1.7720
negative,2.1592,-0.2702
negative,0.5572,-3.1818
negative,0.9355,-2.5102
negative,2.3237,0.0388
negative,1.6249,-1.2610
negative,1.2908,-1.8704
negative,-0.1723,-4.4488
negative,2.4967,0.3659
negative,1.6164,-1.2765
negative,-1.0948,-5.9986
negative,3.4082,2.1228
negative,-0.2421,-4.5681
negative,-1.5492,-6.7403
negative,-0.5704,-5.1249
negative,2.0666,-0.4434
negative,0.4054,-3.4485
negative,2.2180,-53.6338
negative,-0.1746,-433.3046
negative,-0.2761,-457.0896
negative,0.5206,-287.1460
negative,1.5673,-122.4742
negative,1.3805,-146.9838
negative,-0.1120,-418.9317
negative,1.5102,-129.7311
negative,-0.8147,-593.8194
negative,-0.0922,-414.4334
negative,1.7159,-104.4810
negative,0.4474,-301.1630
negative,1.2619,-163.6501
negative,0.4329,-303.9738
negative,-0.7241,-569.5873
negative,-0.5069,-513.5176
negative,1.4177,-141.9364
negative,0.5532,-1.9142
negative,1.7309,0.5361
negative,-0.3381,-4.7189
negative,-0.6851,-6.0325
negative,1.6630,0.4338
negative,2.0162,0.9147
negative,0.6426,-1.6780
negative,1.1531,-0.4873
negative,1.7052,0.4980
negative,0.9374,-0.9577
negative,0.0878,-3.2768
negative,1.2848,-0.2239
negative,1.4280,0.0425
negative,2.0749,0.9822
negative,0.8052,-1.2697
negative,1.8596,0.7173
negative,1.9604,0.8472
negative,-0.1607,-4.0957
negative,1.7934,0.6263
negative,0.4544,-2.1849
negative,2.6777,1.4695
negative,0.0539,-3.3845
negative,-1.0706,-7.6371
negative,1.2323,-0.3267
negative,-1.1743,-8.0948
negative,0.2171,-2.8759
negative,1.3308,-0.1361
negative,-0.2213,-4.3049
negative,1.0718,-0.6590
negative,2.9957,1.5757
negative,1.1056,-0.5868
negative,1.2352,-0.3210
negative,1.1610,-0.4711
negative,0.5884,-1.7644
negative,0.3198,-2.2214
negative,0.3270,-2.2097
negative,0.7378,-1.4918
negative,1.5515,0.2248
negative,-0.1916,-2.9738
negative,0.6334,-1.6836
negative,-0.1961,-2.9797
negative,0.5777,-1.7834
negative,1.8115,0.8556
negative,-1.6653,-4.2778
negative,0.8790,-1.2219
negative,0.8684,-1.2426
negative,1.4226,0.3598
negative,1.1145,-0.1450
negative,1.4698,0.4384
negative,0.8290,-0.5997
negative,0.9733,-0.3714
negative,1.0035,-0.3232
negative,1.6315,0.7103
negative,0.9785,-0.3631
negative,-0.7387,-2.8749
negative,-0.4842,-2.5312
negative,1.0224,-0.2930
negative,1.0993,-0.1694
negative,0.6453,-0.8857
negative,1.0686,-0.2189
negative,-0.3745,-2.3799
negative,0.0176,-1.8242
negative,1.2539,0.0817
negative,0.6914,-0.8144
negative,1.5264,0.5331
negative,0.7533,-0.7182
negative,0.8005,-0.6444
negative,1.1966,-0.0119
negative,0.9436,-0.4186
negative,1.0058,-0.3195
negative,1.1723,-0.0514
negative,0.9754,-0.3680
negative,2.3332,1.9363
negative,0.7455,-0.7304
negative,0.6896,-0.8172
negative,0.6724,-0.8439
negative,2.1877,1.6760
negative,0.7632,-0.7027
negative,0.5594,-1.0177
negative,1.3281,0.2035
negative,1.3757,0.2820
negative,0.8501,-0.5666
negative,0.8941,-0.4971
negative,1.6692,0.7742
negative,0.3797,-1.2901
negative,0.7291,-0.7559
negative,0.6821,-0.8289
negative,0.8858,-0.5102
negative,-1.3698,-3.6849
negative,1.2449,0.0670
negative,1.1280,-0.1232
negative,-0.1658,-2.0870
negative,0.8452,-0.5742
negative,0.9880,-0.3480
negative,1.1203,-0.1356
negative,-1.1684,-3.4331
negative,1.1291,-0.1213
negative,0.2511,-1.4821
negative,1.0068,-0.3180
negative,0.6390,-0.8955
negative,0.0753,-1.7405
negative,0.0652,-1.7552
negative,0.8177,-0.6175
negative,1.2162,-10.4895
negative,0.6590,-20.2097
negative,0.0140,-34.3114
negative,0.7331,-18.7856
negative,0.8259,-17.0586
negative,0.9797,-14.3366
negative,1.0579,-13.0197
negative,-0.3805,-44.4412
negative,-1.5910,-82.6690
negative,1.5336,-5.9737
negative,-0.1814,-39.1851
negative,1.7199,-248.8951
negative,0.5056,-431.7741
negative,-1.1990,-769.2008
negative,0.6489,-407.6936
negative,0.8097,-381.4803
negative,-1.1636,-761.2262
negative,0.8108,-381.3003
negative,1.5597,-270.2774
negative,0.5166,-429.9024
negative,1.9396,-220.9220
negative,1.8350,-234.0435
negative,-0.2009,-560.1878
negative,1.4956,-279.0743
negative,0.6149,-413.3392
negative,-0.1603,-552.3510
negative,0.7935,-384.0817
negative,1.3688,-296.8515
negative,1.0311,-346.7618
negative,0.2580,-474.9303
negative,0.3163,-464.5848
negative,0.5112,-430.8117
negative,1.6153,-262.7629
negative,1.0395,-345.4657
negative,-1.3618,-806.3509
negative,-1.5088,-840.6454
negative,0.7181,-285.7282
negative,0.5821,-298.1816
negative,-0.0026,-354.5724
negative,1.1485,-247.9633
negative,0.0804,-346.2873
negative,0.4819,-307.5170
negative,0.9315,-266.6872
negative,0.0696,-347.3592
negative,-1.5829,-530.0451
negative,-1.6149,-533.9516
negative,-3.2299,-748.7829
negative,-1.3126,-497.6437
negative,0.6880,-288.4645
negative,1.5886,-211.9237
negative,-0.6625,-423.7480
negative,0.4067,-28.7363
negative,0.6591,-26.2897
negative,-0.0333,-33.1427
negative,-3.7319,-77.2504
negative,0.8681,-24.3081
negative,0.6488,-26.3885
negative,-0.2689,-35.5755
negative,0.1814,-30.9708
negative,1.0220,-22.8743
negative,0.2207,-30.5775
negative,-1.8348,-53.0485
negative,-0.2402,-35.2764
negative,0.6935,-25.9609
negative,0.8137,-24.8201
negative,0.9620,-23.4308
negative,-1.8225,-52.9025
negative,2.2147,-12.5067
negative,1.1540,-21.6625
negative,-0.4676,-37.6675
negative,1.3704,-19.7102
negative,-0.9371,-42.7544
negative,-0.7821,-41.0524
negative,0.6287,-26.5807
negative,-1.2287,-46.0167
negative,-0.2988,-64.5791
negative,1.1510,-30.4570
negative,-0.5114,-70.5166
negative,0.6834,-40.2456
negative,-2.1249,-123.4002
negative,0.5659,-42.8872
negative,1.3373,-26.8794
negative,1.1219,-31.0323
negative,2.3225,-11.0201
negative,0.8893,-35.7933
negative,1.6363,-21.5234
negative,0.3316,-48.3732
negative,0.0619,-55.0496
negative,2.0690,-14.6094
negative,-0.5076,-70.4106
negative,1.9624,-16.2205
negative,1.4505,-24.7950
negative,-1.3457,-96.1419
negative,1.0477,-32.5189
negative,0.7385,-39.0321
negative,-1.1934,-91.1878
negative,2.7663,-5.5553
negative,2.1189,-13.8761
negative,-1.1660,-90.3096
negative,0.3005,-6.2575
negative,0.7479,-4.4078
negative,0.4947,-5.4328
negative,1.1350,-2.9498
negative,0.5940,-5.0245
negative,0.4809,-5.4905
negative,0.4556,-5.5964
negative,0.8390,-4.0530
negative,0.8681,-3.9409
negative,0.4865,-5.4672
negative,1.9513,-0.3061
negative,-0.5849,-10.4354
negative,1.3104,-2.3322
negative,2.2592,0.5390
negative,2.1177,0.1608
negative,1.5338,-1.5852
negative,-0.2794,-8.9162
negative,1.1306,-2.9658
negative,3.2862,2.7558
negative,1.6012,-1.3682
negative,1.6479,-1.2203
negative,1.3335,-2.2531
negative,1.8517,-0.5974
negative,2.0261,-0.0931
negative,0.6529,-4.7859
negative,-0.0579,-7.8655
negative,1.9539,-0.2988
negative,-1.9366,-18.1419
negative,1.8746,-0.5296
negative,0.5603,-5.1620
negative,-1.4890,-15.4124
negative,0.5094,-5.3721
negative,-1.4849,-15.3881
negative,-1.5086,-15.5285
negative,-1.5132,-15.5553
negative,-2.3173,-20.6019
negative,-0.0806,-7.9711
negative,0.3401,-6.0866
negative,2.0073,-0.1464
negative,-0.8888,-12.0284
negative,1.3648,-2.1464
negative,0.3841,-5.8984
negative,1.1034,-3.0639
negative,-0.4725,-9.8672
negative,-0.5608,-292.2159
negative,-0.4635,-282.8235
negative,-0.2957,-266.9737
negative,0.2300,-220.1895
negative,-0.7578,-311.6924
negative,0.3385,-211.0725
negative,1.5503,-121.8086
negative,0.2730,-216.5474
negative,-0.5234,-288.5872
negative,-0.5598,-292.1192
negative,-1.1228,-349.3803
negative,-4.4814,-794.3893
negative,-4.4594,-790.8991
negative,-0.1129,-150.1082
negative,1.1276,-75.0402
negative,0.4707,-111.8755
negative,2.4468,-20.9401
negative,-0.9304,-212.3985
negative,-0.7313,-196.2905
negative,0.3086,-121.9732
negative,0.8852,-87.8698
negative,0.4971,-110.2683
negative,0.1669,-131.1288
negative,1.5298,-55.7356
negative,0.3710,-118.0363
negative,1.5744,-53.7479
negative,0.0986,-135.6558
negative,2.3849,-9.2434
negative,0.1680,-33.5600
negative,1.4712,-18.1818
negative,1.2510,-20.5640
negative,-0.4227,-41.5478
negative,2.4321,-8.8229
negative,-0.8803,-48.1735
negative,2.0743,-12.1116
negative,0.2505,-32.4944
negative,1.6176,-16.6481
negative,0.1759,-33.4574
negative,0.6603,-27.3877
negative,1.0568,-8.6613
negative,0.6569,-12.4019
negative,-1.1232,-34.8426
negative,0.9464,-9.6462
negative,1.3153,-6.4960
negative,-0.2698,-22.9047
negative,-0.7497,-29.3511
negative,0.2605,-16.5819
negative,-0.2498,-22.6509
negative,-1.1464,-35.1982
negative,1.5312,-4.8411
negative,2.1513,-0.8606
negative,0.6736,-12.2366
negative,2.0134,-1.6465
negative,-0.2777,-23.0058
negative,0.6871,-12.1029
negative,0.8149,-10.8668
negative,1.4761,-5.2505
negative,1.4345,-5.5650
negative,-0.9655,-32.4738
negative,0.6067,-12.9051
negative,2.1606,-0.8092
negative,1.4003,-5.8283
negative,-0.9069,-31.6120
negative,2.5192,0.9595
negative,1.2712,-6.8511
negative,1.2052,-7.3937
negative,-0.7341,-29.1312
negative,1.9670,-1.9236
negative,2.0672,-1.3332
negative,1.8039,-2.9495
negative,-0.1852,-1.6722
negative,1.0740,-0.7889
negative,1.3815,-0.3692
negative,0.7143,-1.1782
negative,0.6824,-1.2074
negative,1.9798,0.6769
negative,-0.2116,-1.6764
negative,1.0822,-0.7788
negative,2.0713,0.8635
negative,-0.1050,-1.6560
negative,0.7761,-1.1191
negative,1.0456,-0.8236
negative,0.6042,-1.2754
negative,-0.1779,-1.6710
negative,-0.3336,-1.6879
negative,0.4161,-1.4179
negative,1.3323,-0.4417
negative,-1.7520,-0.8966
negative,-0.1382,-1.6634
negative,0.8908,-40.4420
negative,-0.1991,-69.0296
negative,-0.0172,-63.7955
negative,-0.6690,-83.4056
negative,0.9746,-38.5183
negative,0.7420,-43.9525
negative,1.3899,-29.5686
negative,2.2539,-14.0406
negative,1.4942,-27.4714
negative,1.7691,-22.2399
negative,1.2208,-33.0964
negative,2.3283,-12.8985
negative,0.6985,-45.0039
negative,-0.6624,-83.1947
negative,1.9800,-18.5107
negative,-1.6936,-119.0351
negative,0.6644,-45.8328
negative,0.2160,-57.3575
negative,-1.4424,-109.7543
negative,0.9216,-0.2770
negative,1.6867,0.4011
negative,0.1142,-0.8854
negative,1.4190,0.1526
negative,1.8536,0.5621
negative,-1.3579,-1.7112
negative,0.9056,-0.2901
negative,1.8089,0.5185
negative,-0.3310,-1.1738
negative,-2.1522,-2.0048
negative,0.3999,-0.6827
negative,-0.5354,-1.2949
negative,-0.4434,-1.2412
negative,0.6273,-0.5115
negative,1.5733,0.2943
negative,1.1141,-0.1157
negative,1.1141,-0.1157
negative,-1.9787,-1.9498
negative,-2.1572,-2.0063
negative,-0.5716,-161.1344
negative,0.7111,-90.9140
negative,0.5416,-99.1400
negative,-0.4305,-152.5078
negative,-0.2048,-139.1795
negative,1.2932,-65.1083
negative,2.1291,-34.6775
negative,-1.1023,-195.5648
negative,-1.7206,-239.6435
negative,-0.7498,-172.3425
negative,-1.7862,-244.5663
negative,1.1276,-8.2883
negative,0.8087,-9.9651
negative,0.8257,-9.8785
negative,1.3732,-6.9167
negative,0.9450,-9.2630
negative,1.4052,-6.7327
negative,0.2360,-12.6809
negative,1.8158,-4.2685
negative,1.7312,-4.7923
negative,0.8659,-9.6728
negative,0.9760,-9.1004
negative,1.7990,-4.3729
negative,1.7808,-4.4859
negative,0.1785,-12.9324
negative,0.4713,-11.6108
negative,0.5315,-11.3268
negative,0.9366,-9.3069
negative,0.1560,-13.0300
negative,2.3332,-0.8850
negative,0.5232,-11.3662
negative,1.2658,-7.5250
negative,1.1787,-1.1728
negative,-0.0103,-4.2717
negative,0.6832,-2.7511
negative,0.9726,-1.8791
negative,0.6767,-2.7691
negative,0.0270,-4.2104
negative,-0.3171,-4.6881
negative,-0.5819,-4.9212
negative,-0.4148,-4.7878
negative,-0.2890,-4.6565
negative,-1.3100,-4.9583
negative,0.5012,-3.2280
negative,-0.7221,-4.9972
negative,0.1085,-4.0681
negative,-0.9697,-5.0512
negative,1.0721,-1.1100
negative,1.3709,-0.6324
negative,-0.3249,-3.0342
negative,-0.1177,-2.7809
negative,0.6263,-1.7793
negative,1.3837,-0.6114
negative,1.6724,-0.1269
negative,1.5406,-0.3508
negative,1.6152,-0.2246
negative,1.0634,-1.1235
negative,1.9049,0.2790
negative,1.4123,-0.5644
negative,1.0294,-1.1763
negative,0.6395,-1.7602
negative,-0.3058,-3.0113
negative,1.1288,-1.0211
negative,-2.0320,-4.6952
negative,-2.9228,-54.8847
negative,-2.1148,-48.0713
negative,2.3211,-15.7082
negative,-0.4306,-34.7783
negative,0.0905,-30.9147
negative,0.9266,-24.9619
negative,-2.5457,-51.6693
negative,0.7498,-26.1954
negative,0.6262,-27.0661
negative,0.3292,-29.1845
negative,3.2623,3.1709
negative,0.9162,-8.1633
negative,0.8984,-8.3066
negative,0.3253,-13.3657
negative,2.5455,1.2875
negative,-2.4945,-51.2007
negative,0.9176,-8.1525
negative,1.7109,-2.6563
negative,1.0958,-6.7694
negative,0.9055,-8.2494
negative,0.8993,-8.2993
negative,1.1257,-6.5461
negative,1.9895,-1.1305
negative,-0.0005,-16.6379
negative,-1.3316,-32.9910
negative,0.3114,-13.4991
negative,0.1539,-15.0512
negative,0.8699,-8.5367
negative,0.4981,-11.7464
negative,-0.0638,-17.3075
negative,2.2847,0.2576
negative,0.3277,-13.3425
negative,0.5453,-11.3181
negative,1.0987,-6.7479
negative,1.0931,-6.7898
negative,-1.6723,-37.9466
negative,0.7595,-9.4511
negative,-1.4491,-34.6645
negative,1.9747,-1.2061
negative,-0.1111,-17.8144
negative,-0.0117,-16.7554
negative,-1.6255,-37.2476
negative,1.3201,-44.5783
negative,0.1262,-135.5382
negative,-0.8725,-248.0686
negative,2.1187,-10.2126
negative,0.5704,-96.1547
negative,2.0028,-13.8827
negative,1.9019,-17.4446
negative,2.6909,1.3591
negative,3.5179,-1.1709
negative,1.3303,-44.0042
negative,0.3008,-119.2755
negative,2.0796,-11.4028
negative,1.4602,-37.0157
negative,2.4871,-1.5136
negative,1.9660,-15.1429
negative,0.6898,-86.6930
negative,1.6853,-26.2298
negative,1.4428,-37.9190
negative,-3.2727,-654.2452
negative,-3.0280,-604.0714
negative,-0.3212,-181.8494
negative,0.1999,-128.5522
negative,0.4422,-106.8477
negative,-0.2559,-16.2725
negative,1.0204,-3.2681
negative,1.3820,-0.8890
negative,-0.6772,-22.1409
negative,1.6028,0.2809
negative,-0.6096,-21.1465
negative,-1.1771,-30.1201
negative,1.2171,-1.9023
negative,0.6737,-6.0910
negative,-1.1404,-29.4963
negative,-0.4267,-18.5577
negative,1.2484,-1.7009
negative,-0.2873,-16.6836
negative,0.4939,-7.7636
negative,-0.3463,-17.4663
negative,1.1539,-2.3224
negative,-0.2080,-15.6552
negative,0.7168,-5.7108
negative,0.4713,-7.9830
negative,2.0447,1.9768
negative,1.7661,1.0080
negative,0.4275,-8.4172
negative,0.4059,-8.6340
negative,-0.0233,-13.3682
negative,0.4004,-8.6887
negative,-0.4534,-18.9270
negative,0.0371,-12.6524
negative,2.4354,2.7592
negative,1.6616,0.5561
negative,-1.1749,-30.0823
negative,1.5845,0.1920
negative,0.0779,-12.1783
negative,1.7169,0.8012
negative,1.3611,-1.0106
negative,0.6170,-6.6026
negative,1.1737,-2.1890
negative,1.4594,-0.4544
negative,2.2935,2.5528
negative,-2.1684,-49.1971
negative,1.9994,1.8424
negative,-0.0118,-13.2309
negative,1.1834,-2.1245
negative,1.6272,0.3971
negative,0.9010,-4.1804
negative,0.1892,-10.9228
negative,1.1602,-2.2802
negative,0.8466,-4.6167
negative,0.2089,-10.7057
negative,-0.7787,-23.6724
negative,-0.4371,-18.7015
negative,-0.4643,-19.0779
negative,0.1980,-10.8253
negative,-0.0518,-13.7109
negative,0.7285,-5.6099
negative,0.3885,-8.8100
negative,0.7188,-5.6934
negative,0.2861,-9.8732
negative,-0.2538,-16.2461
negative,1.7805,-43.8141
negative,-0.5954,-182.8512
negative,0.7452,-93.9092
negative,-1.2371,-235.0349
negative,0.4297,-112.3954
negative,-0.7443,-194.4064
negative,-1.4863,-256.9862
negative,0.7426,-94.0563
negative,-1.4990,-258.1259
negative,-1.8557,-291.2412
negative,-0.9250,-208.8741
negative,-0.5231,-121.4027
negative,0.7915,-76.9218
negative,0.1478,-97.8233
negative,0.1365,-98.2062
negative,0.2998,-92.7383
negative,0.2357,-94.8710
negative,0.7333,-78.7429
negative,-1.1364,-144.5545
negative,1.2894,-61.9068
negative,0.8919,-73.8125
negative,1.6720,-51.0552
negative,0.2236,-95.2744
negative,1.9626,0.2906
negative,0.4848,-5.7293
negative,0.6034,-5.0702
negative,-0.8113,-14.9303
negative,1.5298,-0.9792
negative,2.3263,1.0418
negative,0.7059,-4.5255
negative,1.5604,-0.8759
negative,2.2275,0.8663
negative,1.9630,0.2917
negative,1.9380,0.2295
negative,1.6292,-0.6513
negative,1.9692,0.3068
negative,1.7783,-0.2000
negative,0.8425,-3.8351
negative,1.9495,0.2582
negative,1.5590,-0.8807
negative,1.8156,-0.0949
negative,0.1485,-7.7646
negative,2.0426,0.4807
negative,1.4491,-1.2612
negative,2.0487,0.4945
negative,1.3370,-1.6762
negative,2.6854,1.5002
negative,0.3497,-6.5173
negative,1.1404,-2.4706
negative,1.7839,-0.1842
negative,2.2061,0.8254
negative,1.4243,-1.3506
negative,1.9909,-0.0600
negative,1.2134,-2.7317
negative,1.5380,-1.5767
negative,0.3861,-5.9318
negative,1.5940,-1.3833
negative,0.7921,-4.3152
negative,1.3540,-2.2246
negative,0.7959,-4.3006
negative,1.4824,-1.7705
negative,1.4584,-1.8548
negative,-0.1642,-8.2640
negative,-0.5839,-10.1525
negative,1.8562,-0.4995
negative,2.3891,1.1827
negative,0.5729,-5.1769
negative,1.7846,-0.7370
negative,-0.4042,-9.3322
negative,1.3731,-2.1563
negative,1.3750,-2.1495
negative,0.2844,-6.3503
negative,-0.7388,-10.8733
negative,1.3690,-2.1708
negative,0.1769,-6.7993
negative,1.9445,-0.2102
negative,0.7214,-1.2017
negative,1.9113,1.2941
negative,-1.2959,-9.1143
negative,0.2150,-2.7525
negative,1.4771,0.5701
negative,0.4142,-2.1077
negative,0.5983,-1.5519
negative,0.2271,-2.7121
negative,-1.0155,-7.7371
negative,-0.6457,-6.0581
negative,0.9621,-0.5669
negative,-1.3295,-9.2850
negative,0.6783,-1.3223
negative,0.6783,-1.3223
negative,-0.0548,-3.6980
negative,2.3690,1.8252
negative,0.2493,-2.6384
negative,1.8075,1.1405
negative,-0.0970,-3.8535
negative,0.6143,-1.5055
negative,0.0601,-3.2854
negative,1.5519,0.7101
negative,0.8392,-0.8828
negative,2.4982,1.9320
negative,1.2810,0.1728
negative,1.1797,-0.0497
negative,2.3506,1.8084
negative,1.1325,-0.1572
negative,0.5151,-1.7982
negative,0.5502,-1.6934
negative,1.6253,0.8414
negative,0.2617,-2.5974
negative,0.5621,-1.6582
negative,-0.5264,-5.5497
negative,0.8381,-0.8857
negative,0.1310,-3.0381
negative,-1.4633,-9.9787
negative,0.0607,-3.2832
negative,0.1140,-3.0967
negative,1.9914,1.4043
negative,1.1380,-0.1445
negative,0.9717,-0.5429
negative,-0.3520,-4.8353
negative,0.0921,-3.1732
negative,1.1528,-0.1106
negative,-2.1902,-14.1031
negative,1.9748,1.3821
negative,0.5289,-1.7569
negative,0.3244,-2.3929
negative,0.3665,-2.2581
negative,0.8164,-0.9433
negative,0.9809,-0.5200
negative,2.5812,1.3926
negative,-0.0665,-1.5415
negative,0.4589,-1.2128
negative,-0.0573,-1.5368
negative,0.6456,-1.0658
negative,0.7765,-0.9532
negative,-0.6721,-1.7645
negative,2.1089,0.6356
negative,1.1521,-0.5871
negative,1.7908,0.1830
negative,-1.8681,-1.7151
negative,1.5540,-0.1242
negative,1.1980,-0.5379
negative,1.5123,-0.1757
negative,0.5270,-1.1610
negative,1.8005,0.1961
negative,1.0385,-0.7046
negative,-0.2830,-1.6404
negative,0.7983,-0.9337
negative,2.0079,0.4868
negative,0.1372,-1.4289
negative,2.1048,0.6294
negative,1.0442,-0.6988
negative,0.3527,-1.2893
negative,-0.1756,-1.5939
negative,-0.4258,-1.6939
negative,0.5585,-1.1364
negative,0.6641,-1.0504
negative,-0.4209,-1.6922
negative,0.0284,-1.4914
negative,1.5491,-0.1303
negative,-1.9014,-1.7043
negative,0.1231,-1.4373
negative,1.2969,-0.4287
negative,0.6435,-3.6379
negative,0.5084,-4.1450
negative,0.5252,-4.0811
negative,-0.3992,-7.9821
negative,1.0993,-2.0502
negative,-0.8839,-10.3389
negative,2.1523,0.8937
negative,-1.4352,-13.2801
negative,0.6531,-3.6027
negative,0.7699,-3.1787
negative,0.7876,-3.1155
negative,0.8354,-2.9465
negative,1.9352,0.3693
negative,1.7809,-0.0294
negative,1.1226,-1.9742
negative,0.1158,-5.7124
negative,0.4441,-4.3921
negative,1.0538,-2.2002
negative,0.5908,-3.8336
negative,0.9588,-2.5195
negative,1.7070,-0.2280
negative,-0.5507,-8.6960
negative,3.0822,2.6528
negative,2.0262,0.5944
negative,1.0970,-2.0577
negative,-1.7786,-15.2519
negative,-0.4422,-8.1826
negative,-0.5468,-8.6773
negative,0.6428,-3.6404
negative,4.4896,3.8162
negative,-1.1484,-11.7155
negative,1.0044,-2.3653
negative,2.0858,0.7375
negative,0.3247,-4.8609
negative,0.8812,-2.7863
negative,0.2842,-5.0228
negative,1.0407,-2.2436
negative,-0.4361,-8.1540
negative,1.0029,-2.3702
negative,0.7377,-3.2943
negative,1.9125,0.3120
negative,-0.7901,-9.8659
negative,0.0839,-5.8461
negative,-0.7297,-9.5660
negative,-0.5993,-8.9290
negative,0.2035,-5.3502
negative,-0.3988,-7.9803
negative,-1.4959,-13.6205
negative,0.7155,-3.3747
negative,0.2927,-22.5281
negative,1.2236,-8.7717
negative,0.7521,-15.2138
negative,2.1818,0.9891
negative,0.5066,-18.9951
negative,2.1883,1.0401
negative,0.7447,-15.3235
negative,0.4550,-19.8271
negative,-0.1309,-30.1815
negative,1.5325,-5.1385
negative,0.6552,-16.6707
negative,1.5645,-4.7884
negative,0.5599,-18.1485
negative,0.3520,-21.5263
negative,0.6025,-17.4828
negative,1.2848,-8.0153
negative,0.3348,-21.8155
negative,1.2909,-1.0087
negative,1.5613,0.0078
negative,1.6395,0.2627
negative,1.0202,-2.2361
negative,0.2686,-6.7409
negative,1.5788,0.0665
negative,1.5810,0.0738
negative,0.8140,-3.3113
negative,1.5801,0.0708
negative,-1.0851,-18.9278
negative,0.3644,-6.0768
negative,2.5337,1.9366
